Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
51,0.0,1.5030,-0.0114,False,False,False,-0.5706,5.5139,0.8414,-1.7954,4.6542,1.1166,0.0606,0.0608,-0.0414,-0.0043,0.0659,0.0288,0.4573,-0.1139,0.4665,0.9545,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0624,0.0602,-0.0409,-0.0038,0.0653,0.0287,2.4891,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
52,0.0,1.5020,-0.0124,False,False,False,-0.5706,5.5139,0.8414,-1.7954,4.6542,1.1166,0.0606,0.0608,-0.0414,-0.0043,0.0659,0.0288,0.4573,-0.1129,0.4686,0.9522,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0412,-0.0546,0.0485,-0.0705,0.0636,0.0773,2.5862,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
53,0.0,1.5023,-0.0262,False,False,False,-0.5694,5.5151,0.8406,-1.7955,4.6555,1.1172,0.1161,0.1155,-0.0787,-0.0083,0.1253,0.0548,0.4768,-0.1143,0.4695,0.9506,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0170,0.0421,-0.0301,-0.0624,0.0525,0.0278,1.5600,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
54,0.0,1.4962,-0.0104,False,False,False,-0.5698,5.5145,0.8407,-1.7954,4.6562,1.1177,-0.0545,-0.0728,0.0089,0.0093,0.0691,0.0513,0.5368,-0.1067,0.4534,0.9606,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0544,-0.0727,0.0089,0.0093,0.0691,0.0513,1.2336,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
55,0.0,1.4836,-0.0013,False,False,False,-0.4513,4.7557,-0.2256,-1.2844,-0.1041,1.4753,0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.1010,0.3829,0.9960,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0412,0.0378,0.0369,0.0535,0.0750,0.0534,0.1510,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
56,0.0,1.4836,-0.0021,False,False,False,-0.4513,4.7557,-0.2256,-1.2844,-0.1041,1.4753,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0200,-0.1028,0.3806,0.9959,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0553,-0.0536,-0.0268,0.0508,-0.0403,-0.0221,-1.4599,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
57,0.0,1.4815,-0.0113,False,False,False,-0.4529,4.7545,-0.2264,-1.2824,-0.1046,1.4739,0.0045,0.0435,-0.0013,0.0552,0.0681,-0.0750,0.1133,-0.1003,0.3790,0.9960,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0029,0.0410,-0.0021,0.0566,0.0669,-0.0756,2.9306,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
58,0.0,1.4821,-0.0431,False,False,False,-0.4525,4.7579,-0.2265,-1.2779,-0.0991,1.4679,0.0155,0.1470,-0.0046,0.1898,0.2341,-0.2579,0.1732,-0.1023,0.3764,0.9967,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0073,0.0647,0.0222,-0.0587,-0.0702,-0.0683,1.6788,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
59,0.0,1.4775,0.0016,False,False,False,-0.4525,4.7582,-0.2265,-1.2779,-0.0991,1.4679,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.1928,-0.1001,0.3641,0.9998,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0625,-0.0655,-0.0784,-0.0626,0.0243,0.0291,2.9878,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
60,0.0,1.4782,-0.0495,False,False,False,-0.4541,4.7523,-0.2273,-1.2840,-0.0938,1.4616,-0.0600,-0.2546,-0.0405,-0.2069,0.2292,-0.2131,0.3105,-0.1000,0.3694,0.9976,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0175,-0.0730,-0.0115,-0.0608,0.0659,-0.0626,1.4990,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
61,0.0,1.4801,-0.0110,False,False,False,-0.4547,4.7478,-0.2276,-1.2859,-0.0907,1.4597,0.0145,0.0020,0.0219,0.0581,0.0422,0.0667,0.3701,-0.1012,0.3760,0.9951,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0138,-0.0158,0.0214,0.0557,0.0449,0.0642,1.7299,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
62,0.0,1.2849,0.1781,False,False,False,-0.4410,4.7371,-0.2065,-1.2289,-0.0489,1.5261,-0.0661,0.0644,-0.0561,-0.0550,0.0041,0.0394,0.6498,0.2347,0.1661,1.0812,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0661,0.0644,-0.0561,-0.0550,0.0041,0.0394,2.9548,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
63,0.0,1.2841,-0.0019,False,False,False,-0.4423,4.7384,-0.2076,-1.2300,-0.0488,1.5269,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.6425,0.2452,0.1834,1.0787,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0656,-0.0606,-0.0039,0.0660,-0.0709,0.0501,-0.5117,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
64,0.0,1.2841,-0.0266,False,False,False,-0.4439,4.7413,-0.2068,-1.2327,-0.0491,1.5278,-0.1093,0.1761,0.0407,-0.1658,0.0213,0.0204,0.6414,0.2452,0.1834,1.0787,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0397,0.0640,0.0150,-0.0605,0.0071,0.0080,2.1800,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
65,0.0,1.2810,-0.0115,False,False,False,-0.4448,4.7435,-0.2056,-1.2341,-0.0489,1.5274,0.0465,-0.0864,0.0620,0.0683,-0.0044,-0.0623,0.6725,0.2521,0.1818,1.0792,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0451,-0.0755,0.0625,0.0662,-0.0041,-0.0620,3.0594,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
66,0.0,1.2810,-0.0020,False,False,False,-0.4439,4.7418,-0.2044,-1.2328,-0.0489,1.5263,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.6860,0.2521,0.1818,1.0792,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0708,0.0579,0.0260,-0.0197,0.0142,-0.0674,2.3743,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
67,0.0,1.2786,-0.0369,False,False,False,-0.4405,4.7426,-0.2084,-1.2309,-0.0459,1.5295,0.1318,0.0077,-0.2021,0.1028,0.1402,0.1871,0.6076,0.2551,0.1801,1.0786,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0494,0.0035,-0.0743,0.0377,0.0519,0.0684,-1.8623,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
68,0.0,1.2800,-0.0143,False,False,False,-0.4381,4.7419,-0.2109,-1.2298,-0.0434,1.5319,0.0744,-0.0746,0.0061,-0.0150,0.0676,0.0101,0.6020,0.2562,0.1830,1.0796,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0760,-0.0762,0.0036,-0.0137,0.0694,0.0125,2.0686,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
69,0.0,1.2800,-0.0019,False,False,False,-0.4367,4.7401,-0.2108,-1.2301,-0.0422,1.5321,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5882,0.2562,0.1830,1.0796,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0437,0.0176,0.0524,-0.0787,0.0670,-0.0170,-1.0672,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
70,0.0,1.2790,-0.0276,False,False,False,-0.4350,4.7418,-0.2104,-1.2350,-0.0429,1.5296,0.1038,0.0690,-0.0086,-0.2005,-0.0683,-0.1159,0.5942,0.2579,0.1826,1.0795,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0379,0.0257,-0.0026,-0.0748,-0.0245,-0.0430,1.9153,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
71,0.0,1.2785,-0.0109,False,False,False,-0.4339,4.7431,-0.2111,-1.2375,-0.0435,1.5288,-0.0210,0.0424,-0.0546,-0.0016,0.0292,0.0691,0.5592,0.2581,0.1821,1.0792,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0197,0.0434,-0.0547,-0.0042,0.0283,0.0676,-0.8869,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
72,0.0,1.2785,-0.0014,False,False,False,-0.4343,4.7439,-0.2121,-1.2376,-0.0429,1.5301,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5192,0.2581,0.1821,1.0792,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0498,-0.0253,0.0157,-0.0773,0.0088,-0.0539,-2.2849,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
73,0.0,1.2756,-0.0097,False,False,False,-0.4340,4.7430,-0.2100,-1.2387,-0.0430,1.5298,0.0508,-0.0417,0.1271,-0.0242,-0.0109,0.0151,0.4741,0.2617,0.1794,1.0787,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0262,-0.0222,0.0671,-0.0135,-0.0056,0.0074,0.0531,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
74,0.0,1.2746,-0.0159,False,False,False,-0.4327,4.7443,-0.2069,-1.2395,-0.0420,1.5301,0.0360,0.1292,0.0837,-0.0295,0.0798,0.0062,0.4074,0.2636,0.1808,1.0779,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0197,0.0671,0.0459,-0.0159,0.0418,0.0035,-2.5610,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
75,0.0,1.2746,-0.0020,False,False,False,-0.4322,4.7467,-0.2057,-1.2399,-0.0408,1.5302,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4067,0.2636,0.1808,1.0779,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0128,0.0238,-0.0581,-0.0731,-0.0328,-0.0272,2.9057,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
76,0.0,1.2736,-0.0250,False,False,False,-0.4302,4.7477,-0.2080,-1.2398,-0.0394,1.5289,0.1384,0.0573,-0.1125,0.0553,0.1123,-0.0636,0.3946,0.2652,0.1811,1.0774,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0727,0.0303,-0.0598,0.0284,0.0588,-0.0338,-2.1134,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
77,0.0,1.2790,-0.0257,False,False,False,-0.4269,4.7469,-0.2095,-1.2400,-0.0374,1.5259,0.0843,-0.1129,0.0108,-0.0606,0.0275,-0.1356,0.3198,0.2585,0.1855,1.0786,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0464,-0.0584,0.0041,-0.0311,0.0161,-0.0723,-1.7977,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
78,0.0,1.2790,-0.0022,False,False,False,-0.4257,4.7449,-0.2093,-1.2408,-0.0370,1.5240,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.2849,0.2585,0.1855,1.0786,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0362,0.0374,-0.0531,-0.0242,0.0556,0.0467,-2.9562,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
79,0.0,1.2755,-0.0163,False,False,False,-0.4244,4.7438,-0.2096,-1.2405,-0.0343,1.5238,0.0682,-0.1008,0.0195,0.0390,0.1401,-0.0468,0.3239,0.2636,0.1835,1.0778,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0362,-0.0525,0.0097,0.0203,0.0743,-0.0241,1.2578,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
80,0.0,1.2795,-0.0246,False,False,False,-0.4236,4.7422,-0.2086,-1.2414,-0.0339,1.5209,-0.0143,0.0027,0.0434,-0.0965,-0.1046,-0.1432,0.3873,0.2581,0.1874,1.0781,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0065,-0.0013,0.0231,-0.0503,-0.0531,-0.0760,0.8291,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
81,0.0,1.2795,-0.0010,False,False,False,-0.4238,4.7422,-0.2080,-1.2428,-0.0354,1.5189,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3791,0.2581,0.1874,1.0781,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0263,0.0746,0.0706,-0.0118,0.0747,0.0753,-1.8033,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
82,0.0,1.2782,-0.0102,False,False,False,-0.4242,4.7428,-0.2075,-1.2424,-0.0345,1.5197,-0.0621,-0.0147,-0.0178,0.0451,0.0170,0.0052,0.3191,0.2593,0.1860,1.0778,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0618,-0.0131,-0.0171,0.0450,0.0177,0.0059,-2.1446,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
83,0.0,1.2778,-0.0144,False,False,False,-0.4264,4.7416,-0.2086,-1.2409,-0.0333,1.5193,0.0572,-0.0633,-0.0279,-0.0560,0.0441,-0.0615,0.3219,0.2578,0.1851,1.0770,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0555,-0.0637,-0.0284,-0.0547,0.0445,-0.0614,1.0852,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
84,0.0,1.2778,-0.0094,False,False,False,-0.4248,4.7403,-0.2097,-1.2421,-0.0322,1.5186,0.0535,0.0176,-0.0558,-0.0197,0.0205,0.0416,0.3808,0.2578,0.1851,1.0770,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0546,0.0129,-0.0564,-0.0208,0.0213,0.0404,2.7110,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
85,0.0,1.2792,-0.0042,False,False,False,-0.4238,4.7406,-0.2107,-1.2425,-0.0318,1.5194,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4203,0.2568,0.1873,1.0772,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0335,0.0609,-0.0071,-0.0207,-0.0501,0.0736,2.0995,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
86,0.0,1.2801,-0.0032,False,False,False,-0.4248,4.7424,-0.2109,-1.2431,-0.0333,1.5215,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4433,0.2536,0.1872,1.0766,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0749,0.0129,-0.0624,-0.0231,0.0119,0.0489,-2.8065,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
87,0.0,1.2801,-0.0039,False,False,False,-0.4268,4.7432,-0.2123,-1.2436,-0.0335,1.5231,0.0125,0.0494,0.0404,0.0145,-0.0605,0.0262,0.4369,0.2536,0.1872,1.0766,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0111,0.0496,0.0392,0.0141,-0.0602,0.0272,1.4152,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
88,0.0,1.2778,-0.0235,False,False,False,-0.4263,4.7455,-0.2104,-1.2430,-0.0363,1.5243,0.0338,0.1344,0.1096,0.0394,-0.1639,0.0711,0.4642,0.2575,0.1863,1.0763,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0708,-0.0416,0.0665,0.0496,-0.0437,0.0364,-2.3666,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
89,0.0,1.2774,-0.0145,False,False,False,-0.4239,4.7471,-0.2120,-1.2406,-0.0372,1.5257,0.1067,0.1131,-0.1441,0.1196,-0.0275,0.0676,0.4841,0.2592,0.1869,1.0764,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0568,0.0591,-0.0752,0.0634,-0.0149,0.0360,2.3196,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
90,0.0,1.2774,-0.0026,False,False,False,-0.4205,4.7508,-0.2166,-1.2368,-0.0381,1.5279,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5397,0.2592,0.1869,1.0764,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0107,0.0656,-0.0483,-0.0174,0.0228,0.0648,2.2551,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
91,0.0,1.2751,0.0001,False,False,False,-0.4202,4.7527,-0.2180,-1.2373,-0.0374,1.5298,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5477,0.2611,0.1834,1.0761,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0300,-0.0633,0.0587,0.0277,0.0314,-0.0022,-2.6707,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
92,0.0,1.2748,-0.0152,False,False,False,-0.4214,4.7502,-0.2168,-1.2364,-0.0371,1.5301,-0.0270,-0.0639,-0.0527,0.0149,-0.0613,0.0478,0.4677,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0276,-0.0654,-0.0516,0.0154,-0.0607,0.0477,-1.7733,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
93,0.0,1.2748,-0.0138,False,False,False,-0.4221,4.7469,-0.2186,-1.2349,-0.0405,1.5330,0.0484,0.0195,0.0582,0.0760,-0.0571,0.0661,0.4230,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0477,0.0119,0.0568,0.0764,-0.0588,0.0673,0.0213,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
94,0.0,1.2748,-0.0157,False,False,False,-0.4212,4.7472,-0.2175,-1.2335,-0.0416,1.5343,0.0920,0.0312,0.1106,0.1444,-0.1086,0.1255,0.4209,0.2632,0.1839,1.0766,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0018,-0.0571,-0.0395,-0.0657,-0.0153,-0.0716,2.8380,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
95,0.0,1.2745,-0.0136,False,False,False,-0.4218,4.7464,-0.2172,-1.2337,-0.0421,1.5339,-0.0642,-0.0243,0.0698,0.0484,-0.0413,0.0388,0.4443,0.2653,0.1842,1.0772,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0642,-0.0254,0.0694,0.0478,-0.0414,0.0381,-1.2651,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
96,0.0,1.2742,-0.0138,False,False,False,-0.4254,4.7451,-0.2144,-1.2322,-0.0434,1.5350,-0.0588,-0.0162,-0.0399,-0.0739,0.0661,-0.0725,0.3784,0.2653,0.1841,1.0769,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0605,-0.0167,-0.0380,-0.0726,0.0650,-0.0715,-1.0834,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
97,0.0,1.2742,-0.0022,False,False,False,-0.4281,4.7443,-0.2162,-1.2356,-0.0403,1.5316,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3472,0.2653,0.1841,1.0769,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0613,0.0674,-0.0738,0.0688,0.0674,-0.0087,-1.0602,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
98,0.0,1.2742,-0.0026,False,False,False,-0.4263,4.7463,-0.2183,-1.2335,-0.0384,1.5314,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.3514,0.2664,0.1854,1.0769,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0491,0.0368,0.0612,-0.0380,-0.0245,-0.0529,2.5349,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
99,0.0,1.2759,-0.0366,False,False,False,-0.4236,4.7485,-0.2148,-1.2357,-0.0399,1.5285,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4306,0.2650,0.1872,1.0775,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0510,0.0108,-0.0060,0.0104,0.0259,-0.0251,2.6048,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
100,0.0,1.2759,-0.0075,False,False,False,-0.4231,4.7486,-0.2149,-1.2356,-0.0396,1.5283,0.0488,0.0069,-0.0089,0.0122,0.0271,-0.0227,0.4503,0.2650,0.1872,1.0775,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0434,-0.0650,0.0604,-0.0584,-0.0500,-0.0207,1.6795,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
101,0.0,1.2759,-0.0146,False,False,False,-0.4229,4.7483,-0.2149,-1.2348,-0.0392,1.5273,-0.0764,-0.0418,0.0148,0.0573,-0.0131,-0.0551,0.4841,0.2658,0.1874,1.0778,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0764,-0.0418,0.0148,0.0573,-0.0131,-0.0551,0.5702,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
102,0.0,1.2758,-0.0037,False,False,False,-0.4265,4.7464,-0.2143,-1.2322,-0.0398,1.5247,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4619,0.2659,0.1870,1.0779,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0289,0.0179,-0.0397,-0.0568,0.0318,0.0768,-2.8324,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
103,0.0,1.2758,-0.0092,False,False,False,-0.4267,4.7469,-0.2152,-1.2332,-0.0396,1.5258,0.0021,0.0317,-0.0510,-0.0477,-0.0048,0.0255,0.4541,0.2659,0.1870,1.0779,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0018,0.0319,-0.0514,-0.0483,-0.0045,0.0263,0.8344,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
104,0.0,1.2775,-0.0109,False,False,False,-0.4259,4.7471,-0.2166,-1.2338,-0.0398,1.5262,0.0775,-0.0466,-0.0439,0.0358,-0.0206,-0.0018,0.4988,0.2618,0.1881,1.0774,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0775,-0.0460,-0.0449,0.0349,-0.0207,-0.0013,2.1901,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
105,0.0,1.2813,-0.0025,False,False,False,-0.4513,4.7557,-0.2256,-1.2844,-0.1041,1.4753,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.2759,0.1893,1.0884,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0352,-0.0497,-0.0787,0.0474,-0.0411,-0.0310,-0.7086,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
106,0.0,1.2813,-0.0280,False,False,False,-0.4493,4.7560,-0.2246,-1.2854,-0.1076,1.4789,0.0960,0.0144,0.0505,-0.0471,-0.1677,0.1756,0.1000,0.2759,0.1893,1.0884,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0354,0.0053,0.0186,-0.0174,-0.0619,0.0648,1.7889,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
107,0.0,1.2792,-0.0085,False,False,False,-0.4485,4.7568,-0.2238,-1.2861,-0.1091,1.4810,-0.0359,0.0716,0.0141,-0.0124,0.0580,-0.0177,0.1595,0.2772,0.1865,1.0878,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,-0.0347,0.0718,0.0147,-0.0130,0.0559,-0.0155,2.2369,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
108,0.0,1.2792,-0.0086,False,False,False,-0.4488,4.7583,-0.2232,-1.2861,-0.1087,1.4804,0.0302,-0.0153,0.0304,0.0197,-0.0669,-0.0232,0.2188,0.2772,0.1865,1.0878,0.8020,-0.2600,0.0100,0.8020,-0.2600,0.2300,False,0.0295,-0.0111,0.0306,0.0195,-0.0658,-0.0236,2.6353,grasp,0.8020,-0.2600,0.0100,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
