Global_Step,Curriculum_Lvl,Dist_to_Target,Reward,Terminated,Table_Collision,Self_Collision,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,J1_Vel,J2_Vel,J3_Vel,J4_Vel,J5_Vel,J6_Vel,Gripper_Pos,EE_X,EE_Y,EE_Z,Target_X,Target_Y,Target_Z,Handoff_X,Handoff_Y,Handoff_Z,Handoff_OK,Act_J1,Act_J2,Act_J3,Act_J4,Act_J5,Act_J6,Act_Gripper,Phase,Goal_X,Goal_Y,Goal_Z,Transport_X,Transport_Y,Transport_Z,Transport_OK,Placement_Error_M,Standoff_M,Spawn_Radius_M,Contact_Detected
510,0.0,1.4038,-0.0152,False,False,False,-0.4430,4.7757,-0.2129,-1.2795,-0.1297,1.4699,0.0535,0.0259,0.0665,-0.0223,0.0519,-0.0409,0.4501,0.1544,0.3960,1.0686,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0523,0.0261,0.0657,-0.0216,0.0509,-0.0403,-1.4541,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
511,0.0,1.4046,-0.0262,False,False,False,-0.4420,4.7762,-0.2116,-1.2800,-0.1287,1.4691,0.1017,0.0493,0.1263,-0.0424,0.0987,-0.0778,0.4301,0.1538,0.3972,1.0686,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0527,0.0582,0.0311,-0.0229,0.0353,0.0172,-0.7687,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
512,0.0,1.4058,-0.0035,False,False,False,-0.4425,4.7768,-0.2113,-1.2802,-0.1284,1.4693,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4207,0.1509,0.3970,1.0685,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0407,0.0348,0.0008,-0.0642,0.0062,-0.0287,1.2176,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
513,0.0,1.4060,-0.0251,False,False,False,-0.4448,4.7787,-0.2113,-1.2838,-0.1281,1.4677,-0.1088,0.0925,0.0013,-0.1732,0.0159,-0.0782,0.4571,0.1517,0.3983,1.0685,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0067,-0.0759,-0.0074,0.0487,-0.0727,0.0661,0.0479,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
514,0.0,1.4062,-0.0043,False,False,False,-0.4448,4.7788,-0.2113,-1.2838,-0.1281,1.4677,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.4623,0.1525,0.3995,1.0684,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0182,-0.0318,0.0115,-0.0697,0.0659,-0.0427,1.2184,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
515,0.0,1.4070,-0.0168,False,False,False,-0.4450,4.7780,-0.2116,-1.2864,-0.1258,1.4670,-0.0764,0.0182,-0.0633,-0.0598,0.0377,0.0588,0.5200,0.1522,0.4013,1.0682,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0761,0.0172,-0.0631,-0.0611,0.0390,0.0580,2.6021,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
516,0.0,1.4070,-0.0030,False,False,False,-0.4485,4.7789,-0.2145,-1.2891,-0.1240,1.4698,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.5645,0.1522,0.4015,1.0682,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0717,-0.0140,-0.0721,0.0541,-0.0723,0.0139,1.6542,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
517,0.0,1.4074,-0.0162,False,False,False,-0.4492,4.7787,-0.2152,-1.2886,-0.1248,1.4699,-0.0697,-0.0145,-0.0704,0.0557,-0.0734,0.0123,0.5691,0.1523,0.4022,1.0682,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0083,0.0745,0.0010,0.0640,-0.0780,-0.0543,1.9325,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
518,0.0,1.4080,-0.0455,False,False,False,-0.4499,4.7745,-0.2134,-1.2908,-0.1220,1.4670,0.0322,-0.1923,0.1507,-0.1589,0.2000,-0.1513,0.6469,0.1509,0.4020,1.0683,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0119,-0.0708,0.0556,-0.0586,0.0738,-0.0558,2.9335,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
519,0.0,1.4073,-0.0170,False,False,False,-0.4491,4.7721,-0.2108,-1.2926,-0.1203,1.4643,0.0347,0.0507,0.0680,0.0273,-0.0796,-0.0743,0.6196,0.1513,0.4009,1.0683,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0351,0.0439,0.0699,0.0253,-0.0771,-0.0763,-2.7004,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
520,0.0,1.4049,-0.0315,False,False,False,-0.4485,4.7730,-0.2095,-1.2920,-0.1218,1.4629,0.0659,0.0925,0.1291,0.0519,-0.1513,-0.1413,0.5996,0.1547,0.3990,1.0684,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0087,-0.0493,0.0460,-0.0441,-0.0181,-0.0222,0.6521,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
521,0.0,1.4046,-0.0306,False,False,False,-0.4468,4.7707,-0.2080,-1.2903,-0.1183,1.4687,0.0616,-0.0947,0.0577,0.0668,0.1334,0.2192,0.6467,0.1535,0.3973,1.0683,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0179,-0.0273,0.0168,0.0194,0.0388,0.0637,2.6044,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
522,0.0,1.4032,-0.0067,False,False,False,-0.4457,4.7697,-0.2066,-1.2893,-0.1162,1.4709,0.0390,0.0228,0.0704,0.0142,0.0468,-0.0346,0.6798,0.1550,0.3957,1.0684,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0397,0.0207,0.0711,0.0150,0.0484,-0.0320,3.0188,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
523,0.0,1.4041,-0.0205,False,False,False,-0.4450,4.7701,-0.2053,-1.2891,-0.1153,1.4703,0.0741,0.0425,0.1338,0.0270,0.0890,-0.0658,0.6902,0.1552,0.3980,1.0683,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0278,-0.0339,-0.0060,0.0393,0.0449,-0.0775,2.7644,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
524,0.0,1.4045,-0.0311,False,False,False,-0.4476,4.7683,-0.2034,-1.2823,-0.1128,1.4708,-0.0990,-0.0733,0.0705,0.2561,0.0948,0.0216,0.6100,0.1549,0.3986,1.0682,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0288,-0.0212,0.0205,0.0745,0.0276,0.0063,0.6551,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
525,0.0,1.4051,-0.0120,False,False,False,-0.4494,4.7681,-0.2025,-1.2793,-0.1116,1.4717,-0.0599,0.0779,0.0080,-0.0051,0.0102,0.0617,0.5574,0.1525,0.3977,1.0681,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,-0.0611,0.0771,0.0088,-0.0021,0.0114,0.0620,-1.8992,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
526,0.0,1.4062,-0.0225,False,False,False,-0.4505,4.7695,-0.2024,-1.2794,-0.1114,1.4729,-0.1139,0.1489,0.0152,-0.0097,0.0195,0.1173,0.5374,0.1511,0.3990,1.0680,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,False,0.0183,-0.0460,-0.0595,-0.0411,-0.0270,-0.0694,-1.2080,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
527,0.0,0.0517,-0.0257,False,False,False,5.8118,5.6991,0.7441,-1.7139,-1.5379,1.0513,-0.0654,-0.1140,0.1301,-0.0448,-0.0394,-0.1204,0.0268,0.7983,-0.2574,0.0613,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,-0.0341,-0.0597,0.0687,-0.0236,-0.0211,-0.0626,-2.3645,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
528,0.0,0.0491,14.9989,True,False,False,5.8108,5.6975,0.7459,-1.7145,-1.5385,1.0496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0537,0.7983,-0.2574,0.0588,0.8020,-0.2600,0.0099,0.8020,-0.2600,0.2299,True,0.0169,-0.0721,0.0333,-0.0708,-0.0185,-0.0470,2.2255,grasp,0.8020,-0.2600,0.0099,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
529,0.0,1.3839,-0.0094,False,False,False,-3.2821,3.7773,-0.8561,-1.3517,-4.7365,1.4436,-0.0874,0.0112,-0.0232,0.0118,-0.0882,-0.0003,0.0001,0.1657,0.3734,1.0690,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0175,0.0700,-0.0027,-0.0733,0.0705,0.0732,0.5107,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
530,0.0,1.3842,-0.0128,False,False,False,-3.2821,3.7773,-0.8561,-1.3517,-4.7365,1.4436,-0.0874,0.0112,-0.0232,0.0118,-0.0882,-0.0003,0.0001,0.1695,0.3782,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0066,0.0280,0.0622,-0.0444,-0.0004,-0.0332,3.1184,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
531,0.0,1.3838,-0.0364,False,False,False,-3.2815,3.7738,-0.8583,-1.3586,-4.7405,1.4457,0.0256,-0.1302,-0.0818,-0.2591,-0.1519,0.0790,0.1201,0.1721,0.3805,1.0684,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0074,-0.0379,-0.0238,-0.0754,-0.0442,0.0230,-0.7704,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
532,0.0,1.3844,-0.0347,False,False,False,-3.2815,3.7738,-0.8583,-1.3586,-4.7405,1.4457,0.0256,-0.1302,-0.0818,-0.2591,-0.1519,0.0790,0.1201,0.1726,0.3825,1.0683,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0522,-0.0387,-0.0592,-0.0364,-0.0051,0.0337,1.1675,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
533,0.0,1.3849,-0.0101,False,False,False,-3.2811,3.7717,-0.8590,-1.3623,-4.7421,1.4469,0.0081,0.0259,0.0225,-0.0674,0.0128,0.0312,0.1213,0.1739,0.3848,1.0683,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0084,0.0160,0.0216,-0.0705,0.0110,0.0322,-2.7550,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
534,0.0,1.3864,-0.0181,False,False,False,-3.2809,3.7721,-0.8586,-1.3636,-4.7419,1.4475,0.0155,0.0410,0.0428,-0.1281,0.0244,0.0593,0.1141,0.1741,0.3879,1.0685,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0740,0.0711,-0.0727,-0.0574,0.0091,-0.0349,1.7387,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
535,0.0,1.3864,-0.0027,False,False,False,-3.2809,3.7721,-0.8586,-1.3636,-4.7419,1.4475,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1394,0.1758,0.3892,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0301,0.0491,0.0046,-0.0214,0.0678,-0.0419,-1.6780,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
536,0.0,1.3865,-0.0138,False,False,False,-3.2813,3.7720,-0.8580,-1.3641,-4.7408,1.4473,-0.0734,-0.0588,0.0527,-0.0235,0.0465,0.0207,0.1635,0.1764,0.3901,1.0686,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0731,-0.0584,0.0528,-0.0237,0.0472,0.0203,-1.2064,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
537,0.0,1.3827,-0.0232,False,False,False,-3.2836,3.7721,-0.8593,-1.3650,-4.7387,1.4455,-0.0501,0.0869,-0.1462,-0.0342,0.0767,-0.1451,0.1284,0.1830,0.3888,1.0684,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0284,0.0443,-0.0759,-0.0184,0.0412,-0.0760,-3.0495,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
538,0.0,1.3804,-0.0351,False,False,False,-3.2843,3.7734,-0.8614,-1.3655,-4.7376,1.4434,-0.0722,0.1237,-0.2085,-0.0488,0.1094,-0.2069,0.1167,0.1861,0.3868,1.0683,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0770,-0.0508,-0.0510,0.0447,-0.0154,0.0228,-0.8828,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
539,0.0,1.3801,-0.0369,False,False,False,-3.2843,3.7734,-0.8614,-1.3655,-4.7376,1.4434,-0.0722,0.1237,-0.2085,-0.0488,0.1094,-0.2069,0.1167,0.1862,0.3862,1.0684,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0482,0.0494,-0.0199,0.0128,0.0450,0.0628,-2.9318,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
540,0.0,1.3760,0.0002,False,False,False,-3.2844,3.7734,-0.8614,-1.3655,-4.7376,1.4434,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.1538,0.1932,0.3845,1.0682,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0283,0.0701,-0.0692,-0.0418,0.0110,0.0603,0.3251,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
541,0.0,1.3731,-0.0110,False,False,False,-3.2842,3.7748,-0.8624,-1.3663,-4.7369,1.4437,-0.0117,0.0782,-0.0375,-0.0364,0.0635,-0.0365,0.2138,0.1966,0.3816,1.0681,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0115,0.0789,-0.0382,-0.0368,0.0636,-0.0359,2.7314,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
542,0.0,1.3731,-0.0255,False,False,False,-3.2830,3.7744,-0.8634,-1.3651,-4.7337,1.4423,0.0977,-0.1300,-0.0162,0.1212,0.1294,-0.0452,0.2542,0.1965,0.3814,1.0681,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0511,-0.0665,-0.0092,0.0631,0.0693,-0.0245,-0.7156,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
543,0.0,1.3747,-0.0329,False,False,False,-3.2816,3.7736,-0.8636,-1.3636,-4.7335,1.4416,0.1393,0.0330,-0.0231,0.1729,-0.1585,-0.0644,0.2596,0.1919,0.3803,1.0683,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0654,0.0575,-0.0475,0.0676,-0.0008,0.0093,0.0790,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
544,0.0,1.3757,-0.0310,False,False,False,-3.2816,3.7736,-0.8636,-1.3636,-4.7335,1.4416,0.1393,0.0330,-0.0231,0.1729,-0.1585,-0.0644,0.2596,0.1891,0.3794,1.0685,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0280,0.0642,0.0578,-0.0790,-0.0777,0.0560,2.6991,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
545,0.0,1.3758,-0.0462,False,False,False,-3.2836,3.7776,-0.8609,-1.3676,-4.7266,1.4458,-0.1008,0.1520,0.1334,-0.0678,-0.3033,0.2023,0.3454,0.1895,0.3801,1.0685,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0370,0.0581,0.0492,-0.0322,-0.0736,0.0747,0.6420,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
546,0.0,1.3757,-0.0469,False,False,False,-3.2836,3.7776,-0.8609,-1.3676,-4.7266,1.4458,-0.1008,0.1520,0.1334,-0.0678,-0.3033,0.2023,0.3454,0.1920,0.3816,1.0688,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0206,0.0638,-0.0085,0.0379,-0.0773,-0.0121,2.6186,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
547,0.0,1.3767,-0.0330,False,False,False,-3.2832,3.7817,-0.8594,-1.3705,-4.7319,1.4506,0.1217,0.1116,-0.0145,-0.1335,-0.1166,0.1420,0.3159,0.1882,0.3805,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0619,0.0630,-0.0059,-0.0712,-0.0649,0.0773,-1.5710,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
548,0.0,1.3770,-0.0481,False,False,False,-3.2815,3.7833,-0.8596,-1.3724,-4.7336,1.4526,0.1728,0.1617,-0.0207,-0.1905,-0.1663,0.2026,0.3043,0.1884,0.3812,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0594,0.0068,-0.0493,0.0657,-0.0055,-0.0449,-0.6195,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
549,0.0,1.3790,-0.0473,False,False,False,-3.2815,3.7833,-0.8596,-1.3724,-4.7336,1.4526,0.1728,0.1617,-0.0207,-0.1905,-0.1663,0.2026,0.3043,0.1868,0.3841,1.0685,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0694,0.0612,-0.0529,-0.0023,-0.0679,0.0587,3.0657,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
550,0.0,1.3799,-0.0120,False,False,False,-3.2801,3.7837,-0.8597,-1.3727,-4.7349,1.4534,0.0438,-0.0312,0.0386,-0.0246,-0.0642,0.0215,0.3063,0.1840,0.3831,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0447,-0.0306,0.0381,-0.0246,-0.0648,0.0221,-2.2652,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
551,0.0,1.3801,-0.0189,False,False,False,-3.2793,3.7831,-0.8590,-1.3732,-4.7361,1.4538,0.0835,-0.0592,0.0733,-0.0467,-0.1219,0.0408,0.2867,0.1831,0.3828,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0625,-0.0288,-0.0104,-0.0220,-0.0607,-0.0026,0.7437,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
552,0.0,1.3799,-0.0088,False,False,False,-3.2786,3.7828,-0.8591,-1.3734,-4.7367,1.4538,0.0613,-0.0281,-0.0111,-0.0216,-0.0595,-0.0030,0.3255,0.1815,0.3810,1.0686,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0343,-0.0758,0.0344,0.0749,-0.0033,0.0611,-3.1077,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
553,0.0,1.3814,-0.0025,False,False,False,-3.2786,3.7828,-0.8591,-1.3734,-4.7367,1.4538,-0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2920,0.1785,0.3813,1.0686,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0312,0.0712,0.0437,-0.0696,0.0213,0.0392,-1.7003,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
554,0.0,1.3814,-0.0029,False,False,False,-3.2789,3.7834,-0.8587,-1.3741,-4.7365,1.4542,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2965,0.1789,0.3817,1.0686,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0577,-0.0482,0.0244,0.0076,-0.0175,0.0512,0.2711,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
555,0.0,1.3811,-0.0175,False,False,False,-3.2779,3.7834,-0.8577,-1.3732,-4.7360,1.4552,0.0501,0.0701,0.0775,0.0787,0.0701,0.0573,0.2993,0.1799,0.3821,1.0685,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0509,0.0695,0.0777,0.0788,0.0699,0.0578,-1.1581,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
556,0.0,1.3825,-0.0161,False,False,False,-3.2774,3.7853,-0.8554,-1.3714,-4.7350,1.4561,-0.0647,0.0494,0.0742,0.0299,-0.0379,-0.0244,0.2556,0.1794,0.3848,1.0684,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0629,0.0533,0.0756,0.0314,-0.0366,-0.0233,-2.9564,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
557,0.0,1.3862,-0.0063,False,False,False,-3.2788,3.7863,-0.8540,-1.3708,-4.7357,1.4556,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2352,0.1749,0.3884,1.0683,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0135,-0.0635,-0.0527,-0.0657,-0.0443,0.0698,0.0805,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
558,0.0,1.3828,-0.0010,False,False,False,-3.2788,3.7863,-0.8540,-1.3708,-4.7357,1.4556,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2352,0.1786,0.3844,1.0686,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0443,-0.0627,-0.0615,0.0293,-0.0605,0.0772,2.2002,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
559,0.0,1.3834,-0.0225,False,False,False,-3.2784,3.7834,-0.8534,-1.3697,-4.7363,1.4580,0.0129,-0.1458,0.0746,0.1190,-0.0106,0.1124,0.2982,0.1794,0.3862,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0069,-0.0780,0.0387,0.0620,-0.0060,0.0599,0.1609,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
560,0.0,1.3836,-0.0345,False,False,False,-3.2782,3.7813,-0.8524,-1.3680,-4.7365,1.4596,0.0184,-0.2086,0.1064,0.1698,-0.0152,0.1603,0.3104,0.1797,0.3870,1.0687,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0413,-0.0041,-0.0664,-0.0088,0.0742,-0.0291,-0.6037,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
561,0.0,1.3842,-0.0100,False,False,False,-3.2774,3.7782,-0.8514,-1.3661,-4.7368,1.4622,0.0578,0.0346,-0.0400,-0.0312,-0.0164,0.0480,0.2818,0.1775,0.3856,1.0690,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0581,0.0246,-0.0387,-0.0290,-0.0166,0.0500,-3.0900,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
562,0.0,1.3844,-0.0019,False,False,False,-3.2763,3.7788,-0.8522,-1.3667,-4.7372,1.4631,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2783,0.1780,0.3862,1.0692,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0717,-0.0294,-0.0592,0.0662,0.0708,0.0420,2.2647,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
563,0.0,1.3844,-0.0031,False,False,False,-3.2763,3.7788,-0.8522,-1.3667,-4.7372,1.4631,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.2783,0.1780,0.3863,1.0692,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0481,-0.0392,-0.0747,0.0268,-0.0578,0.0025,3.0925,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
564,0.0,1.3834,-0.0389,False,False,False,-3.2751,3.7813,-0.8507,-1.3705,-4.7321,1.4625,0.0911,0.1400,0.0984,-0.2151,0.2090,-0.0458,0.3783,0.1815,0.3879,1.0690,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,0.0328,0.0510,0.0357,-0.0787,0.0778,-0.0165,1.6147,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
565,0.0,1.3825,-0.0388,False,False,False,-3.2751,3.7813,-0.8507,-1.3705,-4.7321,1.4625,0.0911,0.1400,0.0984,-0.2151,0.2090,-0.0458,0.3783,0.1824,0.3870,1.0689,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0225,0.0661,0.0651,0.0038,0.0739,0.0411,2.1841,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,True
566,0.0,1.3826,-0.0136,False,False,False,-3.2739,3.7835,-0.8487,-1.3734,-4.7302,1.4612,-0.0048,0.0227,0.0742,-0.0150,-0.0751,-0.0735,0.3588,0.1815,0.3864,1.0689,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0024,0.0276,0.0755,-0.0177,-0.0724,-0.0741,-2.2103,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
567,0.0,1.3820,-0.0035,False,False,False,-3.2740,3.7840,-0.8473,-1.3737,-4.7316,1.4598,0.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.3214,0.1812,0.3848,1.0689,0.8020,-0.2600,0.0158,0.8020,-0.2600,0.2358,False,-0.0000,0.0128,-0.0083,0.0509,-0.0343,-0.0033,-1.8621,grasp,0.8020,-0.2600,0.0158,0.0000,0.0000,0.0000,False,,0.0500,0.0000,False
